frequency_filtre,NF_01_filtre,S11_01_filtre,S21_01_filtre,S12_01_filtre,S22_01_filtre,NF_01s_filtre,S11_01s_filtre,S21_01s_filtre,S12_01s_filtre,S22_01s_filtre,NF_02_filtre,S11_02_filtre,S21_02_filtre,S12_02_filtre,S22_02_filtre,NF_02s_filtre,S11_02s_filtre,S21_02s_filtre,S12_02s_filtre,S22_02s_filtre,NF_03_filtre,S11_03_filtre,S21_03_filtre,S12_03_filtre,S22_03_filtre,NF_03s_filtre,S11_03s_filtre,S21_03s_filtre,S12_03s_filtre,S22_03s_filtre
59197000000,17.744099,-14.249803,14.727816,-48.746624,-14.294756,10.174173,-12.686829,14.932425,-54.893696,-14.391529,17.806723,-12.544896,14.572576,-49.261009,-14.428952,9.8327284,-12.544896,14.572576,-49.261009,-14.428952,19.276468,-14.029126,13.291975,-56.989979,-14.5643,10.259318,-14.097301,13.287813,-47.137089,-14.595526
59214000000,12.645651,-14.277055,14.734247,-50.073433,-14.191663,10.419768,-12.521718,14.934371,-44.705471,-14.151873,12.624747,-12.682719,14.579674,-48.915054,-14.341933,10.12047,-12.682719,14.579674,-48.915054,-14.341933,13.82027,-13.931442,13.293303,-52.770744,-14.403836,10.617322,-13.935086,13.285987,-44.621822,-14.505076
59231000000,8.2460938,-14.37737,14.729546,-49.43626,-14.018655,10.851765,-12.68886,14.927982,-52.638412,-14.173067,7.9806623,-12.628316,14.575271,-56.374165,-14.172192,10.549381,-12.628316,14.575271,-56.374165,-14.172192,8.6433105,-14.168699,13.290088,-47.427132,-14.354324,11.185927,-14.007912,13.284722,-58.057529,-14.291643
59248000000,10.613662,-14.452675,14.718051,-46.502476,-14.003419,11.085539,-12.86778,14.91895,-42.533428,-14.170849,11.00572,-12.602985,14.564242,-51.341537,-14.055217,10.784366,-12.602985,14.564242,-51.341537,-14.055217,11.499372,-13.837323,13.277232,-44.598862,-14.096053,11.492413,-14.141549,13.278986,-46.82233,-14.137272
59265000000,9.6224308,-14.52539,14.700359,-48.899361,-13.84072,11.109322,-12.689908,14.89399,-58.120277,-13.82543,9.0412722,-12.652887,14.542147,-47.757736,-13.844336,10.831026,-12.652887,14.542147,-47.757736,-13.844336,9.9419565,-14.123343,13.25855,-49.938168,-14.089434,11.638364,-13.955914,13.251534,-45.194912,-13.950659
59282000000,6.7336087,-14.758183,14.718994,-46.686497,-13.585371,11.082717,-12.857716,14.912238,-61.574371,-13.705079,5.1317883,-12.944692,14.560638,-45.595829,-13.838801,10.806994,-12.944692,14.560638,-45.595829,-13.838801,4.9241533,-14.250935,13.267348,-55.501873,-13.891828,11.670571,-14.192412,13.261843,-47.417805,-13.938969
59299000000,11.01229,-14.443596,14.720941,-56.901684,-13.505531,10.352649,-12.839336,14.917057,-51.701477,-13.530444,11.107554,-13.081372,14.566319,-42.700733,-13.670644,10.098674,-13.081372,14.566319,-42.700733,-13.670644,11.961458,-14.070171,13.265346,-45.128422,-13.734489,10.86302,-14.161877,13.261652,-57.846153,-13.755977
59316000000,13.781239,-14.321509,14.724575,-42.471027,-13.399817,10.107669,-12.636909,14.930192,-61.870972,-13.426676,13.615897,-12.581007,14.572863,-49.319729,-13.466661,9.8717747,-12.581007,14.572863,-49.319729,-13.466661,14.989357,-14.02829,13.275384,-64.854271,-13.645183,10.575317,-14.079547,13.271913,-53.670082,-13.661078
59333000000,11.38942,-14.389771,14.725289,-51.255283,-13.266618,9.6397533,-12.698095,14.930684,-52.954201,-13.290563,11.6412,-12.675447,14.576918,-48.664745,-13.391743,9.4679918,-12.675447,14.576918,-48.664745,-13.391743,12.691513,-14.072859,13.270976,-47.769264,-13.519718,9.6861486,-13.948115,13.264903,-51.594067,-13.534099
59350000000,8.9790077,-14.36468,14.716276,-45.186417,-13.02077,8.776742,-12.596301,14.920265,-46.801907,-13.138825,9.3426466,-12.486068,14.557072,-53.02766,-13.195896,8.4085636,-12.486068,14.557072,-53.02766,-13.195896,10.309222,-14.128823,13.259089,-43.489567,-13.48105,9.2937012,-13.870394,13.255651,-47.163685,-13.361063
59367000000,9.3115606,-14.344581,14.723249,-51.149078,-12.947798,8.7369947,-12.554254,14.927165,-49.625469,-12.937396,9.578723,-12.58399,14.562099,-51.651028,-13.131159,8.4229326,-12.58399,14.562099,-51.651028,-13.131159,10.319212,-14.157438,13.263903,-52.564754,-13.438655,9.2397413,-14.20293,13.261536,-48.387913,-13.46199
59384000000,9.8308525,-14.741717,14.733129,-44.75927,-12.821274,8.9171276,-12.872611,14.928807,-56.095783,-12.960073,10.015196,-12.606126,14.567046,-47.417088,-12.920793,8.6923456,-12.606126,14.567046,-47.417088,-12.920793,10.393396,-14.138491,13.254661,-50.054413,-13.339772,9.4695435,-14.348669,13.253917,-47.530617,-13.432534
59401000000,9.887619,-14.573984,14.705481,-53.942036,-12.799694,8.6709166,-12.724936,14.900805,-55.708946,-12.807641,10.128853,-12.746103,14.544205,-51.593071,-12.923559,8.4498701,-12.746103,14.544205,-51.593071,-12.923559,10.655546,-14.234993,13.238467,-50.4506,-13.2064,9.0670443,-14.243426,13.232862,-49.948296,-13.326481
59418000000,5.1395588,-14.703474,14.725431,-47.624725,-12.764319,8.2157927,-12.834363,14.921155,-72.21286,-12.806637,3.5390525,-12.827188,14.562401,-57.2383,-12.872283,8.0119076,-12.827188,14.562401,-57.2383,-12.872283,-1.1375457,-14.208221,13.243684,-47.380768,-13.217911,8.5022469,-14.119202,13.239688,-46.949772,-13.149366
59435000000,2.2647071,-14.42952,14.724066,-59.397568,-12.702508,8.0631933,-12.784618,14.925317,-55.450268,-12.76848,-0.64798826,-12.73119,14.558978,-46.340786,-12.776124,7.9048023,-12.73119,14.558978,-46.340786,-12.776124,7.1824508,-14.3323,13.239823,-48.203087,-13.094072,8.3216972,-14.219504,13.23443,-43.550289,-13.064061
59452000000,7.8227367,-14.270831,14.724051,-50.701569,-12.567317,8.1116381,-12.6602,14.921491,-51.716682,-12.674449,9.1993313,-12.761297,14.56208,-48.094234,-12.751194,7.9182072,-12.761297,14.56208,-48.094234,-12.751194,9.3483944,-13.825843,13.228183,-44.810989,-12.852015,8.2914,-14.055167,13.221531,-44.809456,-12.992652
59469000000,8.055048,-14.467482,14.724639,-50.030731,-12.576571,8.1547737,-12.713115,14.928389,-53.199856,-12.541143,8.0953274,-12.596952,14.555829,-48.340233,-12.592168,7.993721,-12.596952,14.555829,-48.340233,-12.592168,7.4519777,-14.095522,13.22644,-43.313557,-12.937604,8.362546,-13.970418,13.223963,-54.43602,-12.851325
59486000000,8.3113995,-14.604187,14.738625,-50.350418,-12.344131,7.8972902,-12.759741,14.93963,-51.966862,-12.369675,8.4403296,-12.542088,14.565741,-45.08736,-12.260557,7.7310085,-12.542088,14.565741,-45.08736,-12.260557,7.5339608,-13.816216,13.234432,-45.444786,-12.585206,8.2011633,-14.201016,13.237219,-47.832653,-12.658786
59503000000,8.8030128,-14.366219,14.69409,-47.905422,-12.13343,7.7973437,-13.041913,14.906691,-42.720337,-12.387,8.7983093,-12.802632,14.535896,-61.888828,-12.309806,7.6373477,-12.802632,14.535896,-61.888828,-12.309806,8.7765903,-14.170222,13.210315,-75.672729,-12.617203,8.0204992,-14.161804,13.205354,-45.791512,-12.68271
59520000000,10.334824,-14.61143,14.692795,-60.348022,-12.06578,8.3095865,-12.775404,14.888311,-54.601711,-12.140777,10.463043,-12.91814,14.527938,-45.679615,-12.270511,8.0784788,-12.91814,14.527938,-45.679615,-12.270511,10.705467,-14.143247,13.200669,-51.889679,-12.561569,8.9831152,-14.11937,13.194357,-51.463722,-12.518946
59537000000,9.0951767,-14.733262,14.694456,-52.285076,-11.99776,8.9047451,-12.85957,14.895284,-58.208687,-12.053297,9.490098,-13.030102,14.532287,-48.121204,-12.159507,8.8891935,-13.030102,14.532287,-48.121204,-12.159507,9.9759531,-14.287377,13.195897,-45.913357,-12.539938,9.1394644,-14.344319,13.194365,-51.06353,-12.480734
59554000000,9.9140148,-14.368923,14.685549,-48.285484,-11.850563,8.9446907,-12.993106,14.892888,-50.362221,-12.007657,10.409377,-12.852435,14.519984,-65.183517,-12.038466,8.9466658,-12.852435,14.519984,-65.183517,-12.038466,11.101822,-14.215895,13.189648,-48.333828,-12.355857,9.1472397,-14.140716,13.184133,-45.487133,-12.308925
59571000000,7.7835093,-14.612508,14.706976,-46.79208,-11.95437,8.9930038,-12.793867,14.910384,-52.442852,-11.959411,7.1253548,-12.71969,14.538581,-55.869045,-11.9736,9.0756178,-12.71969,14.538581,-55.869045,-11.9736,8.6181831,-14.110052,13.2005,-56.175411,-12.307857,9.359211,-14.049909,13.194186,-47.921341,-12.279025
59588000000,9.0507641,-14.597396,14.678153,-47.669937,-11.859364,9.1492882,-12.802712,14.880763,-53.249466,-11.866168,9.0985832,-12.704222,14.508505,-51.293545,-11.896585,9.2115154,-12.704222,14.508505,-51.293545,-11.896585,8.6682453,-14.032339,13.174766,-52.106541,-12.216455,9.6147442,-14.084723,13.1699,-43.637249,-12.169734
59605000000,8.6903811,-14.243913,14.685525,-46.693287,-11.619176,8.924983,-12.696347,14.888897,-46.467735,-11.742969,8.3914976,-12.660782,14.527032,-55.774445,-11.800394,9.0617609,-12.660782,14.527032,-55.774445,-11.800394,9.4512224,-14.069149,13.184874,-50.042015,-12.231191,9.2498455,-14.220624,13.186288,-48.190418,-12.164205
59622000000,8.0747242,-14.147917,14.65922,-44.010014,-11.482731,8.5885487,-12.687808,14.864245,-41.924324,-11.674885,8.2698755,-12.690769,14.498637,-43.940453,-11.763984,8.6108751,-12.690769,14.498637,-43.940453,-11.763984,8.9022923,-13.892287,13.162503,-41.720768,-11.980915,8.6713152,-14.137819,13.161229,-59.88274,-12.074715
59639000000,9.3359909,-14.634844,14.668165,-53.211266,-11.487651,8.5341234,-12.750176,14.867539,-47.276096,-11.512704,9.8315268,-12.693869,14.499126,-51.601582,-11.600275,8.5812569,-12.693869,14.499126,-51.601582,-11.600275,9.4339294,-14.001429,13.156301,-46.329037,-11.972725,8.611268,-14.325568,13.157715,-51.254444,-12.071977
59656000000,9.531208,-14.570072,14.672954,-54.403202,-11.355828,8.4001818,-12.837003,14.876867,-59.778912,-11.451569,9.513792,-13.007246,14.509359,-46.381996,-11.552452,8.3989096,-13.007246,14.509359,-46.381996,-11.552452,9.7836618,-14.354542,13.159988,-45.854614,-12.040762,8.3890562,-14.282796,13.157983,-49.186661,-11.92887
59673000000,9.8475428,-14.380324,14.649976,-50.813465,-11.306866,8.4191942,-12.752589,14.854364,-51.851578,-11.347466,9.9352045,-12.622686,14.47482,-45.719627,-11.373544,8.349287,-12.622686,14.47482,-45.719627,-11.373544,10.344821,-14.21282,13.136461,-54.950302,-11.890732,7.9581079,-14.176985,13.13374,-72.414154,-11.868593
59690000000,7.0379996,-14.398558,14.642624,-54.041695,-11.336227,8.3834438,-12.768195,14.846882,-52.860874,-11.39411,7.151011,-12.6228,14.468411,-47.393864,-11.390187,8.2942142,-12.6228,14.468411,-47.393864,-11.390187,4.7627034,-14.202689,13.127771,-46.043591,-11.756553,7.9918699,-14.109728,13.123647,-49.85984,-11.833906
59707000000,6.1024246,-14.412038,14.641749,-51.273884,-11.273716,8.479003,-12.700022,14.841335,-48.912643,-11.343367,5.5032992,-12.707006,14.474174,-57.558662,-11.33137,8.4207125,-12.707006,14.474174,-57.558662,-11.33137,4.34164,-14.042054,13.127051,-48.291225,-11.714717,8.0967312,-13.856317,13.119951,-54.153778,-11.731784
59724000000,9.0798597,-14.435709,14.617299,-52.812225,-11.131911,8.6820049,-12.66476,14.819612,-51.30722,-11.162296,9.1643019,-12.846913,14.454777,-52.071404,-11.240019,8.6004868,-12.846913,14.454777,-52.071404,-11.240019,9.3154278,-14.428066,13.111984,-46.201183,-11.741089,8.321311,-14.291813,13.10301,-50.24567,-11.737736
59741000000,8.6844416,-14.20352,14.622166,-51.364044,-11.001687,8.6523809,-12.762663,14.833837,-52.674129,-11.133718,8.4035559,-12.525399,14.456222,-53.834103,-11.158193,8.4981852,-12.525399,14.456222,-53.834103,-11.158193,8.6574945,-14.064451,13.11471,-59.20145,-11.69522,8.3415766,-14.088042,13.110299,-53.65591,-11.691108
59758000000,7.5121508,-14.462983,14.612331,-62.673382,-10.955421,8.5795193,-12.82978,14.815208,-46.629429,-11.043975,6.5795064,-12.954262,14.447297,-45.080235,-11.226526,8.4252625,-12.954262,14.447297,-45.080235,-11.226526,3.8777544,-13.991282,13.093642,-48.75523,-11.620481,8.1965227,-14.328102,13.0976,-49.714653,-11.618034
59775000000,9.3000603,-14.817166,14.598933,-44.753387,-10.930723,8.4665785,-12.612654,14.791824,-47.277554,-10.901076,8.4927797,-12.681783,14.423179,-46.549252,-11.019934,8.2979565,-12.681783,14.423179,-46.549252,-11.019934,9.0396252,-14.171514,13.077966,-54.195179,-11.530437,8.0870008,-14.074778,13.069386,-49.707325,-11.550566
59792000000,9.7016087,-14.63983,14.601066,-53.080391,-10.824598,8.7410774,-12.753985,14.797961,-48.596157,-10.851734,9.7829838,-12.888237,14.42858,-49.641048,-10.924149,8.4594135,-12.888237,14.42858,-49.641048,-10.924149,10.604694,-14.416027,13.078919,-45.238029,-11.470516,8.589819,-14.362805,13.071404,-49.448269,-11.457262
59809000000,10.061351,-14.447789,14.591036,-50.473942,-10.795265,8.7290649,-12.661907,14.797057,-50.696495,-10.767961,10.247392,-12.600344,14.415401,-52.656204,-10.803876,8.6231499,-12.600344,14.415401,-52.656204,-10.803876,11.372669,-13.93536,13.062564,-53.26207,-11.273874,8.6732683,-13.895637,13.058824,-49.32832,-11.28548
59826000000,9.3041859,-14.638357,14.569588,-51.753128,-10.725394,8.7962646,-12.759186,14.770286,-70.680328,-10.767389,8.7062101,-12.658253,14.390079,-57.828712,-10.762558,8.6950321,-12.658253,14.390079,-57.828712,-10.762558,9.6568565,-13.932401,13.04053,-46.373161,-11.251777,8.7974262,-13.979533,13.035356,-50.843845,-11.257124
59843000000,8.0702095,-14.12536,14.554617,-44.383152,-10.575235,8.7521019,-12.747,14.7588,-57.856594,-10.691175,8.7116375,-12.737227,14.384762,-56.702736,-10.69686,8.6473455,-12.737227,14.384762,-56.702736,-10.69686,8.1880636,-13.918263,13.032274,-47.248138,-11.198398,8.8033009,-14.128141,13.03106,-49.347618,-11.189982
59860000000,8.7900829,-14.321113,14.549103,-44.274834,-10.612541,9.1030998,-12.772554,14.755565,-62.518951,-10.608777,8.5348415,-12.748037,14.385533,-60.226337,-10.651896,9.0237579,-12.748037,14.385533,-60.226337,-10.651896,9.1400795,-13.954032,13.031198,-50.237167,-11.133875,9.4865723,-14.390331,13.034366,-42.211002,-11.230784
59877000000,8.9557676,-14.395899,14.540164,-53.080894,-10.498883,9.2601347,-12.72518,14.746284,-50.623623,-10.518769,8.9270411,-12.608467,14.375628,-45.741459,-10.612719,9.1909342,-12.608467,14.375628,-45.741459,-10.612719,10.293711,-14.21442,13.034108,-51.630962,-11.180156,9.6670732,-14.032543,13.024424,-52.829697,-11.12755
59894000000,6.5402083,-14.512465,14.526944,-62.566811,-10.455738,9.2421246,-12.887165,14.731205,-46.784069,-10.540818,7.3043976,-13.143981,14.37539,-42.747322,-10.674496,9.2066717,-13.143981,14.37539,-42.747322,-10.674496,5.2595797,-14.045532,13.014053,-52.657532,-11.132212,9.641489,-14.376673,13.012115,-47.715328,-11.190766
59911000000,9.7807102,-14.513227,14.503912,-52.746605,-10.429393,8.9123507,-12.499592,14.698652,-43.772636,-10.366013,9.9550028,-13.115731,14.342225,-47.132622,-10.621463,8.7931232,-13.115731,14.342225,-47.132622,-10.621463,10.68116,-14.230009,12.988273,-48.4189,-11.17798,8.921216,-14.2146,12.986113,-49.681026,-11.15238
59928000000,7.4317398,-14.631099,14.493853,-48.503773,-10.353019,8.991787,-12.825418,14.692713,-51.708023,-10.382078,7.8790035,-12.920511,14.319897,-51.795151,-10.47258,8.9548368,-12.920511,14.319897,-51.795151,-10.47258,8.7221203,-14.116186,12.969871,-51.570148,-11.066381,9.0388088,-14.065844,12.963579,-57.004631,-11.024006
59945000000,10.446078,-14.48305,14.49713,-58.815781,-10.328063,8.9978943,-12.638122,14.697783,-49.525578,-10.376531,10.720048,-12.734668,14.322055,-68.181854,-10.393917,8.9657679,-12.734668,14.322055,-68.181854,-10.393917,11.393741,-13.966976,12.964516,-59.182693,-10.955107,9.1678181,-14.279157,12.964663,-45.445621,-10.965373
59962000000,10.02383,-14.351126,14.484696,-49.165321,-10.270215,8.9507666,-12.769195,14.688083,-51.232349,-10.300658,10.331714,-12.621753,14.310638,-52.789642,-10.331576,8.9244719,-12.621753,14.310638,-52.789642,-10.331576,11.025134,-13.922561,12.95831,-50.622013,-10.888543,9.1126757,-14.010549,12.954679,-52.81805,-10.881749
59979000000,9.6960993,-14.445505,14.479212,-49.778526,-10.169694,8.8438864,-12.768214,14.685908,-55.520626,-10.179741,9.9560957,-12.690373,14.309893,-56.450966,-10.247016,8.9066629,-12.690373,14.309893,-56.450966,-10.247016,10.323264,-13.948226,12.954385,-64.246689,-10.816899,8.9705505,-14.001573,12.947176,-51.819138,-10.823005
59996000000,6.1564474,-14.472871,14.445732,-48.764145,-10.055036,9.1123123,-12.83207,14.647856,-50.176155,-10.123026,5.6983633,-12.700911,14.275111,-53.682392,-10.169159,9.0470953,-12.700911,14.275111,-53.682392,-10.169159,3.4496651,-13.862947,12.923541,-46.210892,-10.72334,9.4055948,-13.945369,12.918612,-48.815945,-10.761257
60013000000,10.153851,-14.589256,14.467016,-50.498692,-9.9893427,9.0164385,-12.885613,14.665513,-52.173264,-10.07876,10.485052,-12.615817,14.286999,-46.395378,-10.096314,8.9385281,-12.615817,14.286999,-46.395378,-10.096314,10.950377,-14.233839,12.93423,-52.70459,-10.777741,9.3002768,-14.212717,12.927185,-47.870972,-10.696303
60030000000,8.439249,-14.581933,14.456743,-64.068924,-9.9932289,8.9886284,-12.900002,14.656,-56.390453,-10.042472,8.8318872,-13.100947,14.283835,-47.469013,-10.202235,8.9598789,-13.100947,14.283835,-47.469013,-10.202235,9.607172,-14.220727,12.913799,-52.357635,-10.738279,9.1743851,-14.29533,12.912261,-56.533382,-10.719682
60047000000,7.8206701,-14.737638,14.423338,-55.239429,-10.006199,8.7670135,-12.944387,14.623385,-45.135448,-10.070531,8.0805769,-12.876119,14.243915,-52.365589,-10.050297,8.8250332,-12.876119,14.243915,-52.365589,-10.050297,8.5335083,-14.410844,12.886416,-51.779186,-10.665956,8.9576368,-14.393453,12.884344,-46.431454,-10.714374
60064000000,8.074626,-14.468227,14.419546,-61.612972,-9.9439096,8.6478033,-12.915014,14.626073,-50.74614,-10.015827,8.7311449,-13.039757,14.248755,-51.44212,-10.026039,8.6278553,-13.039757,14.248755,-51.44212,-10.026039,8.7303333,-14.144571,12.881369,-58.368984,-10.567083,8.8529377,-14.30758,12.883409,-52.419254,-10.61354
60081000000,8.639101,-14.220172,14.394329,-49.298882,-9.9065237,8.1662149,-12.81934,14.599772,-54.89056,-9.9585409,8.8491545,-12.817185,14.222366,-49.357067,-10.01157,8.1430321,-12.817185,14.222366,-49.357067,-10.01157,10.045069,-13.880332,12.85743,-51.057369,-10.531173,8.4313641,-13.919711,12.854126,-68.524628,-10.546764
60098000000,9.6272659,-14.421513,14.397872,-49.491993,-9.8620501,8.4344034,-12.538273,14.599439,-47.408409,-9.8380117,8.7607679,-12.547279,14.217895,-49.938023,-9.9115496,8.433917,-12.547279,14.217895,-49.938023,-9.9115496,9.5226583,-14.041122,12.8545,-58.174202,-10.53688,8.9859838,-13.896119,12.849597,-56.141449,-10.51325
60115000000,8.1162777,-14.218962,14.399093,-51.928108,-9.7585707,8.4502583,-12.620649,14.601921,-55.069412,-9.7939568,8.1138544,-12.801629,14.220785,-50.818604,-9.9104376,8.4318647,-12.801629,14.220785,-50.818604,-9.9104376,7.3373199,-14.131681,12.857921,-47.578125,-10.56149,9.0062876,-13.989094,12.851043,-56.77993,-10.519354
60132000000,8.5220432,-14.474707,14.387685,-54.994915,-9.7586594,7.932704,-12.771427,14.591139,-60.783623,-9.7930527,9.2367535,-12.758971,14.206842,-44.558922,-9.8524199,7.6411619,-12.758971,14.206842,-44.558922,-9.8524199,9.00951,-14.059403,12.843863,-44.048752,-10.552859,8.1087723,-14.119712,12.840621,-46.929302,-10.538095
60149000000,8.1462364,-14.69709,14.354952,-47.785275,-9.6969624,8.0408173,-12.955985,14.559036,-49.579506,-9.7426834,8.1627569,-13.012366,14.182011,-47.647491,-9.8969698,7.7473898,-13.012366,14.182011,-47.647491,-9.8969698,9.873436,-14.037411,12.808022,-50.990765,-10.428283,8.238225,-14.275898,12.810425,-50.784084,-10.505316
60166000000,4.1687179,-14.561036,14.359781,-50.328049,-9.7384748,8.1123447,-12.801117,14.561309,-54.551243,-9.746788,4.6230369,-12.815666,14.17389,-53.978138,-9.752491,7.6839972,-12.815666,14.17389,-53.978138,-9.752491,5.6859627,-14.094029,12.804298,-67.00061,-10.398746,8.1647987,-14.184799,12.800065,-61.334808,-10.38688
60183000000,9.4677992,-14.463475,14.360355,-64.135361,-9.6377268,7.7983236,-12.671358,14.565591,-46.111229,-9.7219238,8.898097,-12.823474,14.173866,-63.35931,-9.7011328,7.4455676,-12.823474,14.173866,-63.35931,-9.7011328,9.550478,-14.074403,12.794075,-45.540752,-10.258561,7.7648129,-14.112998,12.792047,-60.477566,-10.293613
60200000000,10.332918,-14.572611,14.342986,-49.732864,-9.5734386,7.8916082,-12.807097,14.551073,-51.628174,-9.6093645,10.462473,-12.450647,14.156924,-44.831799,-9.625699,7.5331092,-12.450647,14.156924,-44.831799,-9.625699,11.173721,-13.809982,12.782328,-53.345249,-10.222814,7.8071923,-14.184256,12.777663,-47.239891,-10.224387
60217000000,-1.8061575,-14.275331,14.33178,-69.453888,-9.4900923,7.9948301,-12.457926,14.538065,-42.606495,-9.5124998,0.13416019,-12.770172,14.144998,-54.870216,-9.5782099,7.5651913,-12.770172,14.144998,-54.870216,-9.5782099,-0.26549765,-13.94464,12.773804,-49.923538,-10.210894,7.9824324,-13.924189,12.771349,-46.327862,-10.190334
60234000000,9.3746462,-14.214235,14.327353,-49.751442,-9.3784552,7.8797846,-12.585057,14.530571,-55.762119,-9.4234104,9.2490854,-12.696608,14.142576,-49.393688,-9.5394287,7.4691782,-12.696608,14.142576,-49.393688,-9.5394287,9.95749,-14.017842,12.778887,-49.519207,-10.219805,7.8643479,-14.03049,12.772944,-47.621853,-10.208669
